,region,date,AVG_temp(°C),day_precipitation(mm),AVG_wind(m/s),AVG_relative_hum(%)
4022,115,01-08,2,1,2,1
4023,115,01-09,1,1,2,1
4024,115,01-10,1,1,2,1
4025,115,01-11,1,1,2,1
4026,115,01-12,1,1,2,1
4027,115,01-13,1,1,2,1
4028,115,01-14,1,1,2,1
4029,115,01-15,1,1,2,1
4030,115,01-16,1,1,2,1
4031,115,01-17,1,1,2,1
4032,115,01-18,2,1,2,1
4033,115,01-19,2,1,2,1
4034,115,01-20,2,2,2,1
4035,115,01-21,1,2,2,2
4036,115,01-22,1,2,2,1
4037,115,01-23,1,1,2,1
4038,115,01-24,1,1,2,1
4039,115,01-25,1,1,2,1
4040,115,01-26,1,1,2,1
4041,115,01-27,1,1,2,1
4042,115,01-28,1,1,2,1
4043,115,01-29,1,2,2,1
4044,115,01-30,2,2,2,1
4045,115,01-31,1,1,2,1
4046,115,02-01,1,1,2,1
4047,115,02-02,2,1,2,1
4048,115,02-03,1,1,2,1
4049,115,02-04,2,1,2,1
4050,115,02-05,1,1,2,1
4051,115,02-06,1,1,2,1
4052,115,02-07,1,2,2,1
4053,115,02-08,1,2,2,1
4054,115,02-09,1,2,2,1
4055,115,02-10,1,2,2,1
4056,115,02-11,1,2,2,1
4057,115,02-12,1,2,1,1
4058,115,02-13,1,2,1,1
4059,115,02-14,2,1,2,1
4060,115,02-15,2,1,2,1
4061,115,02-16,2,1,2,1
4062,115,02-17,2,2,2,1
4063,115,02-18,2,1,2,1
4064,115,02-19,2,1,2,1
4065,115,02-20,2,1,2,1
4066,115,02-21,2,1,1,1
4067,115,02-22,2,1,2,1
4068,115,02-23,2,1,2,1
4069,115,02-24,2,1,2,1
4070,115,02-25,2,1,1,1
4071,115,02-26,2,1,1,1
4072,115,02-27,2,2,1,2
4073,115,02-28,3,2,1,2
4074,115,03-01,2,2,2,2
4075,115,03-02,2,2,2,2
4076,115,03-03,3,1,2,1
4077,115,03-04,3,2,1,2
4078,115,03-05,2,2,1,2
4079,115,03-06,2,1,2,2
4080,115,03-07,2,2,1,1
4081,115,03-08,3,2,2,1
4082,115,03-09,2,2,2,1
4083,115,03-10,2,1,2,1
4084,115,03-11,2,1,2,1
4085,115,03-12,3,1,2,1
4086,115,03-13,3,2,2,1
4087,115,03-14,3,1,2,1
4088,115,03-15,3,1,2,1
4089,115,03-16,3,1,2,1
4090,115,03-17,3,1,1,1
4091,115,03-18,3,2,1,1
4092,115,03-19,3,1,2,1
4093,115,03-20,3,2,1,2
4094,115,03-21,3,1,2,1
4095,115,03-22,3,1,2,1
4096,115,03-23,3,2,2,1
4097,115,03-24,3,1,2,1
4098,115,03-25,3,2,2,2
4099,115,03-26,3,1,2,1
4100,115,03-27,4,1,2,1
4101,115,03-28,4,1,2,1
4102,115,03-29,4,1,2,1
4103,115,03-30,4,1,2,1
4104,115,03-31,4,1,1,1
4105,115,04-01,4,2,2,1
4106,115,04-02,4,1,2,1
4107,115,04-03,4,2,2,1
4108,115,04-04,3,2,2,1
4109,115,04-05,4,1,1,1
4110,115,04-06,3,2,2,2
4111,115,04-07,3,2,2,2
4112,115,04-08,4,1,2,1
4113,115,04-09,4,1,2,1
4114,115,04-10,4,2,2,1
4115,115,04-11,4,1,1,2
4116,115,04-12,4,1,2,1
4117,115,04-13,4,1,2,1
4118,115,04-14,4,2,2,1
4119,115,04-15,4,1,2,1
4120,115,04-16,4,1,2,1
4121,115,04-17,4,2,2,1
4122,115,04-18,4,2,2,1
4123,115,04-19,4,2,1,1
4124,115,04-20,4,2,1,2
4125,115,04-21,4,2,1,2
4126,115,04-22,4,2,2,2
4127,115,04-23,5,2,2,1
4128,115,04-24,5,2,2,1
4129,115,04-25,5,1,2,1
4130,115,04-26,5,2,2,1
4131,115,04-27,4,1,2,1
4132,115,04-28,4,2,2,1
4133,115,04-29,5,2,2,1
4134,115,04-30,5,2,2,2
4135,115,05-01,5,1,1,2
4136,115,05-02,5,2,1,2
4137,115,05-03,5,1,2,1
4138,115,05-04,5,1,2,1
4139,115,05-05,6,1,2,1
4140,115,05-06,5,1,2,1
4141,115,05-07,5,1,2,1
4142,115,05-08,5,1,2,1
4143,115,05-09,5,1,1,2
4144,115,05-10,5,2,1,2
4145,115,05-11,5,2,1,2
4146,115,05-12,5,1,2,2
4147,115,05-13,5,1,2,2
4148,115,05-14,5,1,2,1
4149,115,05-15,5,1,2,2
4150,115,05-16,5,1,1,1
4151,115,05-17,6,2,1,1
4152,115,05-18,6,2,2,1
4153,115,05-19,6,2,2,1
4154,115,05-20,6,1,2,1
4155,115,05-21,6,1,2,1
4156,115,05-22,6,1,2,1
4157,115,05-23,6,2,1,2
4158,115,05-24,7,1,1,1
4159,115,05-25,6,1,2,1
4160,115,05-26,5,1,2,2
4161,115,05-27,5,1,2,2
4162,115,05-28,6,1,1,2
4163,115,05-29,6,1,1,2
4164,115,05-30,6,1,2,1
4165,115,05-31,6,1,1,1
4166,115,06-01,6,2,1,1
4167,115,06-02,6,1,1,2
4168,115,06-03,6,1,1,1
4169,115,06-04,7,1,1,1
4170,115,06-05,6,1,1,2
4171,115,06-06,6,1,1,2
4172,115,06-07,6,2,1,2
4173,115,06-08,6,1,1,2
4174,115,06-09,6,1,1,2
4175,115,06-10,6,1,1,2
4176,115,06-11,6,1,1,2
4177,115,06-12,5,1,1,2
4178,115,06-13,5,1,1,2
4179,115,06-14,6,1,1,2
4180,115,06-15,6,2,1,2
4181,115,06-16,7,1,1,2
4182,115,06-17,7,1,1,2
4183,115,06-18,7,2,1,2
4184,115,06-19,7,1,1,2
4185,115,06-20,7,1,1,2
4186,115,06-21,7,1,1,2
4187,115,06-22,7,1,1,2
4188,115,06-23,7,2,1,2
4189,115,06-24,7,2,1,2
4190,115,06-25,7,2,1,2
4191,115,06-26,6,2,1,2
4192,115,06-27,7,2,1,2
4193,115,06-28,7,2,1,2
4194,115,06-29,7,2,1,2
4195,115,06-30,7,1,1,2
4196,115,07-01,8,2,1,2
4197,115,07-02,8,2,1,2
4198,115,07-03,7,2,1,2
4199,115,07-04,7,2,1,2
4200,115,07-05,7,2,1,2
4201,115,07-06,7,2,1,2
4202,115,07-07,7,2,1,2
4203,115,07-08,7,2,1,2
4204,115,07-09,7,2,1,2
4205,115,07-10,7,2,1,2
4206,115,07-11,7,2,1,2
4207,115,07-12,8,2,1,2
4208,115,07-13,8,2,1,2
4209,115,07-14,8,2,1,2
4210,115,07-15,8,2,1,2
4211,115,07-16,7,2,1,2
4212,115,07-17,8,1,1,2
4213,115,07-18,8,2,1,2
4214,115,07-19,8,2,1,2
4215,115,07-20,8,2,1,2
4216,115,07-21,8,1,1,2
4217,115,07-22,8,2,1,2
4218,115,07-23,8,2,1,2
4219,115,07-24,8,2,1,2
4220,115,07-25,8,2,1,2
4221,115,07-26,8,2,1,2
4222,115,07-27,8,2,1,2
4223,115,07-28,8,1,1,2
4224,115,07-29,8,1,1,2
4225,115,07-30,8,1,1,2
4226,115,07-31,8,2,1,2
4227,115,08-01,8,1,1,2
4228,115,08-02,8,2,1,2
4229,115,08-03,8,2,1,2
4230,115,08-04,8,1,1,2
4231,115,08-05,8,1,1,2
4232,115,08-06,8,2,1,2
4233,115,08-07,8,2,1,2
4234,115,08-08,8,2,1,2
4235,115,08-09,8,2,1,2
4236,115,08-10,8,2,1,2
4237,115,08-11,8,2,1,2
4238,115,08-12,8,2,1,2
4239,115,08-13,8,2,1,2
4240,115,08-14,8,2,1,2
4241,115,08-15,8,2,1,2
4242,115,08-16,8,2,1,2
4243,115,08-17,8,2,1,2
4244,115,08-18,8,2,1,2
4245,115,08-19,8,2,1,2
4246,115,08-20,8,2,1,2
4247,115,08-21,8,2,1,2
4248,115,08-22,8,2,1,2
4249,115,08-23,8,2,1,2
4250,115,08-24,8,2,1,2
4251,115,08-25,7,2,1,2
4252,115,08-26,7,2,1,2
4253,115,08-27,7,2,1,2
4254,115,08-28,7,2,1,2
4255,115,08-29,7,2,1,2
4256,115,08-30,7,2,1,2
4257,115,08-31,7,2,1,2
4258,115,09-01,7,1,1,2
4259,115,09-02,7,2,1,2
4260,115,09-03,7,2,1,2
4261,115,09-04,7,2,1,2
4262,115,09-05,7,2,1,2
4263,115,09-06,7,2,1,2
4264,115,09-07,7,1,1,2
4265,115,09-08,7,2,1,2
4266,115,09-09,7,1,1,2
4267,115,09-10,6,2,1,2
4268,115,09-11,6,2,1,2
4269,115,09-12,6,2,1,2
4270,115,09-13,6,1,1,2
4271,115,09-14,7,1,1,2
4272,115,09-15,6,2,1,2
4273,115,09-16,6,2,1,2
4274,115,09-17,6,2,1,2
4275,115,09-18,6,2,1,2
4276,115,09-19,6,2,1,2
4277,115,09-20,6,2,1,2
4278,115,09-21,6,2,1,2
4279,115,09-22,5,2,1,2
4280,115,09-23,5,1,1,2
4281,115,09-24,5,2,1,2
4282,115,09-25,5,2,1,2
4283,115,09-26,5,1,1,2
4284,115,09-27,6,1,1,2
4285,115,09-28,6,2,1,2
4286,115,09-29,5,2,1,2
4287,115,09-30,5,2,1,2
4288,115,10-01,2,1,2,1
4289,115,10-02,3,2,1,2
4290,115,10-03,3,2,2,2
4291,115,10-04,4,1,2,2
4292,115,10-05,5,2,2,2
4293,115,10-06,6,2,1,2
4294,115,10-07,7,2,1,2
4295,115,10-08,7,2,1,2
4296,115,10-09,6,2,1,2
4297,115,10-10,5,1,1,2
4298,115,10-11,4,1,2,1
4299,115,10-12,3,1,2,1
4300,115,10-13,5,2,2,2
4301,115,10-14,5,2,1,2
4302,115,10-15,4,2,1,2
4303,115,10-16,5,1,2,2
4304,115,10-17,5,1,1,1
4305,115,10-18,4,2,1,2
4306,115,10-19,5,1,1,2
4307,115,10-20,5,1,1,2
4308,115,10-21,5,2,1,2
4309,115,10-22,4,2,1,2
4310,115,10-23,4,1,1,2
4311,115,10-24,5,1,2,2
4312,115,10-25,4,1,2,2
4313,115,10-26,4,1,2,1
4314,115,10-27,4,1,1,1
4315,115,10-28,4,1,1,1
4316,115,10-29,4,2,2,1
4317,115,10-30,4,1,1,1
4318,115,10-31,4,1,2,1
4319,115,11-01,1,1,2,1
4320,115,11-02,3,2,1,2
4321,115,11-03,3,1,2,1
4322,115,11-04,4,2,2,1
4323,115,11-05,5,2,1,2
4324,115,11-06,6,2,1,2
4325,115,11-07,6,2,1,2
4326,115,11-08,7,2,1,2
4327,115,11-09,5,2,1,2
4328,115,11-10,4,1,1,2
4329,115,11-11,4,2,1,2
4330,115,11-12,2,2,2,1
4331,115,11-13,4,2,2,1
4332,115,11-14,3,2,2,1
4333,115,11-15,3,1,2,1
4334,115,11-16,3,1,2,1
4335,115,11-17,3,1,2,1
4336,115,11-18,3,2,2,1
4337,115,11-19,3,1,2,1
4338,115,11-20,3,1,2,1
4339,115,11-21,3,1,2,1
4340,115,11-22,3,2,2,1
4341,115,11-23,3,2,2,1
4342,115,11-24,3,2,2,1
4343,115,11-25,3,2,2,1
4344,115,11-26,3,1,2,1
4345,115,11-27,3,1,2,1
4346,115,11-28,3,2,2,1
4347,115,11-29,3,2,2,1
4348,115,11-30,3,2,2,1
4349,115,12-01,1,1,2,1
4350,115,12-02,2,1,2,1
4351,115,12-03,3,2,2,1
4352,115,12-04,4,2,2,1
4353,115,12-05,4,1,2,1
4354,115,12-06,5,1,1,2
4355,115,12-07,6,2,1,2
4356,115,12-08,6,2,1,2
4357,115,12-09,5,2,1,2
4358,115,12-10,4,1,2,1
4359,115,12-11,3,1,2,1
4360,115,12-12,1,1,2,1
4361,115,12-13,2,1,2,1
4362,115,12-14,2,2,2,1
4363,115,12-15,2,1,2,1
4364,115,12-16,1,1,2,1
4365,115,12-17,2,1,2,1
4366,115,12-18,2,1,2,1
4367,115,12-19,2,1,2,1
4368,115,12-20,2,1,2,1
4369,115,12-21,2,2,2,1
4370,115,12-22,2,1,2,1
4371,115,12-23,2,1,2,1
4372,115,12-24,1,1,2,1
4373,115,12-25,1,1,2,1
4374,115,12-26,1,1,2,1
4375,115,12-27,1,2,2,1
4376,115,12-28,1,1,2,1
4377,115,12-29,2,1,2,1
4378,115,12-30,2,1,2,1
4379,115,12-31,1,1,2,1
4380,152,01-01,1,1,2,1
4381,152,01-02,2,1,2,1
4382,152,01-03,1,1,2,1
4383,152,01-04,1,2,2,1
4384,152,01-05,1,1,2,1
4385,152,01-06,1,1,2,1
4386,152,01-07,1,1,2,1
4387,152,01-08,2,1,2,1
4388,152,01-09,1,1,2,1
4389,152,01-10,1,1,2,1
4390,152,01-11,1,1,2,1
4391,152,01-12,1,1,2,1
4392,152,01-13,1,1,2,1
4393,152,01-14,1,1,2,1
4394,152,01-15,1,1,2,1
4395,152,01-16,1,1,2,1
4396,152,01-17,1,1,2,1
4397,152,01-18,2,1,2,1
4398,152,01-19,2,1,2,1
4399,152,01-20,2,2,2,1
4400,152,01-21,1,2,2,2
4401,152,01-22,1,2,2,1
4402,152,01-23,1,1,2,1
4403,152,01-24,1,1,2,1
4404,152,01-25,1,1,2,1
4405,152,01-26,1,1,2,1
4406,152,01-27,1,1,2,1
4407,152,01-28,1,1,2,1
4408,152,01-29,1,2,2,1
4409,152,01-30,2,2,2,1
4410,152,01-31,1,1,2,1
4411,152,02-01,1,1,2,1
4412,152,02-02,2,1,2,1
4413,152,02-03,1,1,2,1
4414,152,02-04,2,1,2,1
4415,152,02-05,1,1,2,1
4416,152,02-06,1,1,2,1
4417,152,02-07,1,2,2,1
4418,152,02-08,1,2,2,1
4419,152,02-09,1,2,2,1
4420,152,02-10,1,2,2,1
4421,152,02-11,1,2,2,1
4422,152,02-12,1,2,1,1
4423,152,02-13,1,2,1,1
4424,152,02-14,2,1,2,1
4425,152,02-15,2,1,2,1
4426,152,02-16,2,1,2,1
4427,152,02-17,2,2,2,1
4428,152,02-18,2,1,2,1
4429,152,02-19,2,1,2,1
4430,152,02-20,2,1,2,1
4431,152,02-21,2,1,1,1
4432,152,02-22,2,1,2,1
4433,152,02-23,2,1,2,1
4434,152,02-24,2,1,2,1
4435,152,02-25,2,1,1,1
4436,152,02-26,2,1,1,1
4437,152,02-27,2,2,1,2
4438,152,02-28,3,2,1,2
4439,152,03-01,2,2,2,2
4440,152,03-02,2,2,2,2
4441,152,03-03,3,1,2,1
4442,152,03-04,3,2,1,2
4443,152,03-05,2,2,1,2
4444,152,03-06,2,1,2,2
4445,152,03-07,2,2,1,1
4446,152,03-08,3,2,2,1
4447,152,03-09,2,2,2,1
4448,152,03-10,2,1,2,1
4449,152,03-11,2,1,2,1
4450,152,03-12,3,1,2,1
4451,152,03-13,3,2,2,1
4452,152,03-14,3,1,2,1
4453,152,03-15,3,1,2,1
4454,152,03-16,3,1,2,1
4455,152,03-17,3,1,1,1
4456,152,03-18,3,2,1,1
4457,152,03-19,3,1,2,1
4458,152,03-20,3,2,1,2
4459,152,03-21,3,1,2,1
4460,152,03-22,3,1,2,1
4461,152,03-23,3,2,2,1
4462,152,03-24,3,1,2,1
4463,152,03-25,3,2,2,2
4464,152,03-26,3,1,2,1
4465,152,03-27,4,1,2,1
4466,152,03-28,4,1,2,1
4467,152,03-29,4,1,2,1
4468,152,03-30,4,1,2,1
4469,152,03-31,4,1,1,1
4470,152,04-01,4,2,2,1
4471,152,04-02,4,1,2,1
4472,152,04-03,4,2,2,1
4473,152,04-04,3,2,2,1
4474,152,04-05,4,1,1,1
4475,152,04-06,3,2,2,2
4476,152,04-07,3,2,2,2
4477,152,04-08,4,1,2,1
4478,152,04-09,4,1,2,1
4479,152,04-10,4,2,2,1
4480,152,04-11,4,1,1,2
4481,152,04-12,4,1,2,1
4482,152,04-13,4,1,2,1
4483,152,04-14,4,2,2,1
4484,152,04-15,4,1,2,1
4485,152,04-16,4,1,2,1
4486,152,04-17,4,2,2,1
4487,152,04-18,4,2,2,1
4488,152,04-19,4,2,1,1
4489,152,04-20,4,2,1,2
4490,152,04-21,4,2,1,2
4491,152,04-22,4,2,2,2
4492,152,04-23,5,2,2,1
4493,152,04-24,5,2,2,1
4494,152,04-25,5,1,2,1
4495,152,04-26,5,2,2,1
4496,152,04-27,4,1,2,1
4497,152,04-28,4,2,2,1
4498,152,04-29,5,2,2,1
4499,152,04-30,5,2,2,2
4500,152,05-01,5,1,1,2
4501,152,05-02,5,2,1,2
4502,152,05-03,5,1,2,1
4503,152,05-04,5,1,2,1
4504,152,05-05,6,1,2,1
4505,152,05-06,5,1,2,1
4506,152,05-07,5,1,2,1
4507,152,05-08,5,1,2,1
4508,152,05-09,5,1,1,2
4509,152,05-10,5,2,1,2
4510,152,05-11,5,2,1,2
4511,152,05-12,5,1,2,2
4512,152,05-13,5,1,2,2
4513,152,05-14,5,1,2,1
4514,152,05-15,5,1,2,2
4515,152,05-16,5,1,1,1
4516,152,05-17,6,2,1,1
4517,152,05-18,6,2,2,1
4518,152,05-19,6,2,2,1
4519,152,05-20,6,1,2,1
4520,152,05-21,6,1,2,1
4521,152,05-22,6,1,2,1
4522,152,05-23,6,2,1,2
4523,152,05-24,7,1,1,1
4524,152,05-25,6,1,2,1
4525,152,05-26,5,1,2,2
4526,152,05-27,5,1,2,2
4527,152,05-28,6,1,1,2
4528,152,05-29,6,1,1,2
4529,152,05-30,6,1,2,1
4530,152,05-31,6,1,1,1
4531,152,06-01,6,2,1,1
4532,152,06-02,6,1,1,2
4533,152,06-03,6,1,1,1
4534,152,06-04,7,1,1,1
4535,152,06-05,6,1,1,2
4536,152,06-06,6,1,1,2
4537,152,06-07,6,2,1,2
4538,152,06-08,6,1,1,2
4539,152,06-09,6,1,1,2
4540,152,06-10,6,1,1,2
4541,152,06-11,6,1,1,2
4542,152,06-12,5,1,1,2
4543,152,06-13,5,1,1,2
4544,152,06-14,6,1,1,2
4545,152,06-15,6,2,1,2
4546,152,06-16,7,1,1,2
4547,152,06-17,7,1,1,2
4548,152,06-18,7,2,1,2
4549,152,06-19,7,1,1,2
4550,152,06-20,7,1,1,2
4551,152,06-21,7,1,1,2
4552,152,06-22,7,1,1,2
4553,152,06-23,7,2,1,2
4554,152,06-24,7,2,1,2
4555,152,06-25,7,2,1,2
4556,152,06-26,6,2,1,2
4557,152,06-27,7,2,1,2
4558,152,06-28,7,2,1,2
4559,152,06-29,7,2,1,2
4560,152,06-30,7,1,1,2
4561,152,07-01,8,2,1,2
4562,152,07-02,8,2,1,2
4563,152,07-03,7,2,1,2
4564,152,07-04,7,2,1,2
4565,152,07-05,7,2,1,2
4566,152,07-06,7,2,1,2
4567,152,07-07,7,2,1,2
4568,152,07-08,7,2,1,2
4569,152,07-09,7,2,1,2
4570,152,07-10,7,2,1,2
4571,152,07-11,7,2,1,2
4572,152,07-12,8,2,1,2
4573,152,07-13,8,2,1,2
4574,152,07-14,8,2,1,2
4575,152,07-15,8,2,1,2
4576,152,07-16,7,2,1,2
4577,152,07-17,8,1,1,2
4578,152,07-18,8,2,1,2
4579,152,07-19,8,2,1,2
4580,152,07-20,8,2,1,2
4581,152,07-21,8,1,1,2
4582,152,07-22,8,2,1,2
4583,152,07-23,8,2,1,2
4584,152,07-24,8,2,1,2
4585,152,07-25,8,2,1,2
4586,152,07-26,8,2,1,2
4587,152,07-27,8,2,1,2
4588,152,07-28,8,1,1,2
4589,152,07-29,8,1,1,2
4590,152,07-30,8,1,1,2
4591,152,07-31,8,2,1,2
4592,152,08-01,8,1,1,2
4593,152,08-02,8,2,1,2
4594,152,08-03,8,2,1,2
4595,152,08-04,8,1,1,2
4596,152,08-05,8,1,1,2
4597,152,08-06,8,2,1,2
4598,152,08-07,8,2,1,2
4599,152,08-08,8,2,1,2
4600,152,08-09,8,2,1,2
4601,152,08-10,8,2,1,2
4602,152,08-11,8,2,1,2
4603,152,08-12,8,2,1,2
4604,152,08-13,8,2,1,2
4605,152,08-14,8,2,1,2
4606,152,08-15,8,2,1,2
4607,152,08-16,8,2,1,2
4608,152,08-17,8,2,1,2
4609,152,08-18,8,2,1,2
4610,152,08-19,8,2,1,2
4611,152,08-20,8,2,1,2
4612,152,08-21,8,2,1,2
4613,152,08-22,8,2,1,2
4614,152,08-23,8,2,1,2
4615,152,08-24,8,2,1,2
4616,152,08-25,7,2,1,2
4617,152,08-26,7,2,1,2
4618,152,08-27,7,2,1,2
4619,152,08-28,7,2,1,2
4620,152,08-29,7,2,1,2
4621,152,08-30,7,2,1,2
4622,152,08-31,7,2,1,2
4623,152,09-01,7,1,1,2
4624,152,09-02,7,2,1,2
4625,152,09-03,7,2,1,2
4626,152,09-04,7,2,1,2
4627,152,09-05,7,2,1,2
4628,152,09-06,7,2,1,2
4629,152,09-07,7,1,1,2
4630,152,09-08,7,2,1,2
4631,152,09-09,7,1,1,2
4632,152,09-10,6,2,1,2
4633,152,09-11,6,2,1,2
4634,152,09-12,6,2,1,2
4635,152,09-13,6,1,1,2
4636,152,09-14,7,1,1,2
4637,152,09-15,6,2,1,2
4638,152,09-16,6,2,1,2
4639,152,09-17,6,2,1,2
4640,152,09-18,6,2,1,2
4641,152,09-19,6,2,1,2
4642,152,09-20,6,2,1,2
4643,152,09-21,6,2,1,2
4644,152,09-22,5,2,1,2
4645,152,09-23,5,1,1,2
4646,152,09-24,5,2,1,2
4647,152,09-25,5,2,1,2
4648,152,09-26,5,1,1,2
4649,152,09-27,6,1,1,2
4650,152,09-28,6,2,1,2
4651,152,09-29,5,2,1,2
4652,152,09-30,5,2,1,2
4653,152,10-01,2,1,2,1
4654,152,10-02,3,2,1,2
4655,152,10-03,3,2,2,2
4656,152,10-04,4,1,2,2
4657,152,10-05,5,2,2,2
4658,152,10-06,6,2,1,2
4659,152,10-07,7,2,1,2
4660,152,10-08,7,2,1,2
4661,152,10-09,6,2,1,2
4662,152,10-10,5,1,1,2
4663,152,10-11,4,1,2,1
4664,152,10-12,3,1,2,1
4665,152,10-13,5,2,2,2
4666,152,10-14,5,2,1,2
4667,152,10-15,4,2,1,2
4668,152,10-16,5,1,2,2
4669,152,10-17,5,1,1,1
4670,152,10-18,4,2,1,2
4671,152,10-19,5,1,1,2
4672,152,10-20,5,1,1,2
4673,152,10-21,5,2,1,2
4674,152,10-22,4,2,1,2
4675,152,10-23,4,1,1,2
4676,152,10-24,5,1,2,2
4677,152,10-25,4,1,2,2
4678,152,10-26,4,1,2,1
4679,152,10-27,4,1,1,1
4680,152,10-28,4,1,1,1
4681,152,10-29,4,2,2,1
4682,152,10-30,4,1,1,1
4683,152,10-31,4,1,2,1
4684,152,11-01,1,1,2,1
4685,152,11-02,3,2,1,2
4686,152,11-03,3,1,2,1
4687,152,11-04,4,2,2,1
4688,152,11-05,5,2,1,2
4689,152,11-06,6,2,1,2
4690,152,11-07,6,2,1,2
4691,152,11-08,7,2,1,2
4692,152,11-09,5,2,1,2
4693,152,11-10,4,1,1,2
4694,152,11-11,4,2,1,2
4695,152,11-12,2,2,2,1
4696,152,11-13,4,2,2,1
4697,152,11-14,3,2,2,1
4698,152,11-15,3,1,2,1
4699,152,11-16,3,1,2,1
4700,152,11-17,3,1,2,1
4701,152,11-18,3,2,2,1
4702,152,11-19,3,1,2,1
4703,152,11-20,3,1,2,1
4704,152,11-21,3,1,2,1
4705,152,11-22,3,2,2,1
4706,152,11-23,3,2,2,1
4707,152,11-24,3,2,2,1
4708,152,11-25,3,2,2,1
4709,152,11-26,3,1,2,1
4710,152,11-27,3,1,2,1
4711,152,11-28,3,2,2,1
4712,152,11-29,3,2,2,1
4713,152,11-30,3,2,2,1
4714,152,12-01,1,1,2,1
4715,152,12-02,2,1,2,1
4716,152,12-03,3,2,2,1
4717,152,12-04,4,2,2,1
4718,152,12-05,4,1,2,1
4719,152,12-06,5,1,1,2
4720,152,12-07,6,2,1,2
4721,152,12-08,6,2,1,2
4722,152,12-09,5,2,1,2
4723,152,12-10,4,1,2,1
4724,152,12-11,3,1,2,1
4725,152,12-12,1,1,2,1
4726,152,12-13,2,1,2,1
4727,152,12-14,2,2,2,1
4728,152,12-15,2,1,2,1
4729,152,12-16,1,1,2,1
4730,152,12-17,2,1,2,1
4731,152,12-18,2,1,2,1
4732,152,12-19,2,1,2,1
4733,152,12-20,2,1,2,1
4734,152,12-21,2,2,2,1
4735,152,12-22,2,1,2,1
4736,152,12-23,2,1,2,1
4737,152,12-24,1,1,2,1
4738,152,12-25,1,1,2,1
4739,152,12-26,1,1,2,1
4740,152,12-27,1,2,2,1
4741,152,12-28,1,1,2,1
4742,152,12-29,2,1,2,1
4743,152,12-30,2,1,2,1
4744,152,12-31,1,1,2,1
4745,203,01-01,1,1,2,1
4746,203,01-02,2,1,2,1
4747,203,01-03,1,1,2,1
4748,203,01-04,1,2,2,1
4749,203,01-05,1,1,2,1
4750,203,01-06,1,1,2,1
4751,203,01-07,1,1,2,1
4752,203,01-08,2,1,2,1
4753,203,01-09,1,1,2,1
4754,203,01-10,1,1,2,1
4755,203,01-11,1,1,2,1
4756,203,01-12,1,1,2,1
4757,203,01-13,1,1,2,1
4758,203,01-14,1,1,2,1
4759,203,01-15,1,1,2,1
4760,203,01-16,1,1,2,1
4761,203,01-17,1,1,2,1
4762,203,01-18,2,1,2,1
4763,203,01-19,2,1,2,1
4764,203,01-20,2,2,2,1
4765,203,01-21,1,2,2,2
4766,203,01-22,1,2,2,1
4767,203,01-23,1,1,2,1
4768,203,01-24,1,1,2,1
4769,203,01-25,1,1,2,1
4770,203,01-26,1,1,2,1
4771,203,01-27,1,1,2,1
4772,203,01-28,1,1,2,1
4773,203,01-29,1,2,2,1
4774,203,01-30,2,2,2,1
4775,203,01-31,1,1,2,1
4776,203,02-01,1,1,2,1
4777,203,02-02,2,1,2,1
4778,203,02-03,1,1,2,1
4779,203,02-04,2,1,2,1
4780,203,02-05,1,1,2,1
4781,203,02-06,1,1,2,1
4782,203,02-07,1,2,2,1
4783,203,02-08,1,2,2,1
4784,203,02-09,1,2,2,1
4785,203,02-10,1,2,2,1
4786,203,02-11,1,2,2,1
4787,203,02-12,1,2,1,1
4788,203,02-13,1,2,1,1
4789,203,02-14,2,1,2,1
4790,203,02-15,2,1,2,1
4791,203,02-16,2,1,2,1
4792,203,02-17,2,2,2,1
4793,203,02-18,2,1,2,1
4794,203,02-19,2,1,2,1
4795,203,02-20,2,1,2,1
4796,203,02-21,2,1,1,1
4797,203,02-22,2,1,2,1
4798,203,02-23,2,1,2,1
4799,203,02-24,2,1,2,1
4800,203,02-25,2,1,1,1
4801,203,02-26,2,1,1,1
4802,203,02-27,2,2,1,2
4803,203,02-28,3,2,1,2
4804,203,03-01,2,2,2,2
4805,203,03-02,2,2,2,2
4806,203,03-03,3,1,2,1
4807,203,03-04,3,2,1,2
4808,203,03-05,2,2,1,2
4809,203,03-06,2,1,2,2
4810,203,03-07,2,2,1,1
4811,203,03-08,3,2,2,1
4812,203,03-09,2,2,2,1
4813,203,03-10,2,1,2,1
4814,203,03-11,2,1,2,1
4815,203,03-12,3,1,2,1
4816,203,03-13,3,2,2,1
4817,203,03-14,3,1,2,1
4818,203,03-15,3,1,2,1
4819,203,03-16,3,1,2,1
4820,203,03-17,3,1,1,1
4821,203,03-18,3,2,1,1
4822,203,03-19,3,1,2,1
4823,203,03-20,3,2,1,2
4824,203,03-21,3,1,2,1
4825,203,03-22,3,1,2,1
4826,203,03-23,3,2,2,1
4827,203,03-24,3,1,2,1
4828,203,03-25,3,2,2,2
4829,203,03-26,3,1,2,1
4830,203,03-27,4,1,2,1
4831,203,03-28,4,1,2,1
4832,203,03-29,4,1,2,1
4833,203,03-30,4,1,2,1
4834,203,03-31,4,1,1,1
4835,203,04-01,4,2,2,1
4836,203,04-02,4,1,2,1
4837,203,04-03,4,2,2,1
4838,203,04-04,3,2,2,1
4839,203,04-05,4,1,1,1
4840,203,04-06,3,2,2,2
4841,203,04-07,3,2,2,2
